feature,group,basis,hour,rho,p,n,signed_log10p
ap_exp_1to40_fixed,poor,interpolated,21,0.26384615384615384,0.2025154716206569,25,0.6935417922873116
ap_exp_1to40_fixed,poor,interpolated,22,0.2776923076923077,0.17895216877264736,25,0.7472630339027239
ap_exp_1to40_fixed,poor,interpolated,23,0.27384615384615385,0.18529715169369637,25,0.7321312564135241
ap_exp_1to40_fixed,poor,interpolated,24,0.26692307692307693,0.1971058089027914,25,0.7053005764447906
ap_exp_1to40_fixed,poor,interpolated,25,0.22153846153846157,0.28720269174260227,25,0.5418114940833559
ap_exp_1to40_fixed,poor,interpolated,26,0.24384615384615385,0.24013623654456348,25,0.6195422999850125
ap_exp_1to40_fixed,poor,interpolated,27,0.24692307692307694,0.23406875542952846,25,0.6306565540528591
ap_exp_1to40_fixed,poor,interpolated,28,0.2538461538461539,0.22079018035439157,25,0.6560202457650083
ap_exp_1to40_fixed,poor,interpolated,29,0.2376923076923077,0.25257893718598984,25,0.597602868528493
ap_exp_1to40_fixed,poor,interpolated,30,0.2407692307692308,0.24630621673375477,25,0.6085246264918248
ap_exp_1to40_fixed,poor,interpolated,31,0.24923076923076923,0.22958524321981816,25,0.6390560300117134
ap_exp_1to40_fixed,poor,interpolated,32,0.2846153846153846,0.1679142421419649,25,0.7749124663315946
ap_exp_1to40_fixed,poor,interpolated,33,0.2907692307692308,0.15851094976487984,25,0.7999407318171322
ap_exp_1to40_fixed,poor,interpolated,34,0.29923076923076924,0.14619758715586154,25,0.8350597949126461
ap_exp_1to40_fixed,poor,interpolated,35,0.2976923076923077,0.14838393072691372,25,0.8286131285347623
ap_exp_1to40_fixed,poor,interpolated,36,0.2653846153846154,0.1997981662941645,25,0.6994085019557834
ap_exp_1to40_fixed,poor,interpolated,37,0.2538461538461539,0.22079018035439157,25,0.6560202457650083
ap_exp_1to40_fixed,poor,interpolated,38,0.19846153846153847,0.3415987528754716,25,0.46648372352252204
ap_exp_1to40_fixed,poor,interpolated,39,0.18692307692307694,0.37095344799135543,25,0.43068058782157126
ap_exp_1to40_fixed,poor,interpolated,40,0.1446153846153846,0.4903845894182296,25,0.3094631861971983
ap_exp_1to40_fixed,poor,interpolated,41,0.10923076923076921,0.6032361286157772,25,0.21951265588397162
ap_exp_1to40_fixed,poor,interpolated,42,0.03615384615384615,0.8637754440430968,25,0.06359914651237801
ap_exp_1to40_fixed,poor,interpolated,43,-0.01769230769230769,0.9331049901273374,25,-0.03006948801377476
ap_exp_1to40_fixed,poor,interpolated,44,0.006923076923076924,0.9737994035133074,25,0.011530495810825317
ap_exp_1to40_fixed,poor,interpolated,45,0.03461538461538462,0.8695226597695909,25,0.06071909579506408
ap_exp_1to40_fixed,poor,interpolated,46,0.03846153846153846,0.8551673034402157,25,0.0679489123443544
ap_exp_1to40_fixed,poor,interpolated,47,0.05692307692307692,0.7869578479689023,25,0.10404852924801689
ap_exp_1to40_fixed,poor,interpolated,48,0.02692307692307692,0.8983497047434486,25,0.046554570597697915
ap_exp_1to40_fixed,poor,interpolated,49,-0.03615384615384615,0.8637754440430968,25,-0.06359914651237801
ap_exp_1to40_fixed,poor,interpolated,50,-0.003846153846153846,0.9854424249431718,25,-0.0063687445554296545
ap_exp_1to40_fixed,poor,interpolated,51,0.030769230769230767,0.8839182553315145,25,0.053587896638481236
ap_exp_1to40_fixed,poor,interpolated,52,0.06769230769230769,0.7478295709921495,25,0.1261973657867745
ap_exp_1to40_fixed,poor,interpolated,53,0.04692307692307692,0.823748551131227,25,0.08420533626593552
ap_exp_1to40_fixed,poor,interpolated,54,0.08307692307692309,0.6929889078837379,25,0.15927371673514554
ap_exp_1to40_fixed,poor,interpolated,55,0.09153846153846153,0.6634348089960707,25,0.1782017457222953
ap_exp_1to40_fixed,poor,interpolated,56,0.08461538461538462,0.6875813739255663,25,0.16267589654419165
ap_exp_1to40_fixed,poor,interpolated,57,0.041538461538461545,0.8437149161571618,25,0.07380427287041232
ap_exp_1to40_fixed,poor,interpolated,58,0.025384615384615387,0.9041313354468479,25,0.043768478687343564
ap_exp_1to40_fixed,poor,interpolated,59,0.016153846153846154,0.9389108221379953,25,0.027375655116830946
ap_exp_1to40_fixed,poor,interpolated,60,0.023846153846153843,0.9099177127623183,25,0.040997880765848725
ap_exp_1to40_fixed,poor,interpolated,61,0.03461538461538462,0.8695226597695909,25,0.06071909579506408
ap_exp_1to40_fixed,poor,interpolated,62,0.033846153846153845,0.8723986996127842,25,0.05928499044708915
ap_exp_1to40_fixed,poor,interpolated,63,-0.013846153846153848,0.9476251645766063,25,-0.023363414927271287
ap_exp_1to40_fixed,poor,interpolated,64,0.012307692307692308,0.9534380364247024,25,0.02070752633403368
ap_exp_1to40_fixed,poor,interpolated,65,0.018461538461538463,0.9302033007015402,25,0.03142212378609975
ap_exp_1to40_fixed,poor,interpolated,66,0.046153846153846156,0.8265946777375633,25,0.08270739537254054
ap_exp_1to40_fixed,poor,interpolated,67,0.061538461538461535,0.7701210708628821,25,0.11344099395171946
ap_exp_1to40_fixed,poor,interpolated,68,0.08076923076923077,0.7011275748533198,25,0.15420295205636497
ap_exp_1to40_fixed,poor,interpolated,69,0.06615384615384615,0.7533847945421741,25,0.12298314934786715
ap_exp_1to40_fixed,poor,interpolated,70,0.05538461538461539,0.7925912249870333,25,0.10095074017847062
ap_exp_1to40_fixed,poor,interpolated,71,0.07769230769230769,0.712028969222489,25,0.1475023365351476
ap_exp_1to40_fixed,poor,interpolated,72,0.07769230769230769,0.712028969222489,25,0.1475023365351476
ap_exp_20to40_fixed,poor,interpolated,12,0.11846153846153845,0.5727706028933913,25,0.24201928003122006
ap_exp_20to40_fixed,poor,interpolated,13,0.11384615384615385,0.587918223858522,25,0.230683077659992
ap_exp_20to40_fixed,poor,interpolated,14,0.06307692307692309,0.7645308004755562,25,0.11660501357785737
ap_exp_20to40_fixed,poor,interpolated,15,0.04692307692307692,0.823748551131227,25,0.08420533626593552
ap_exp_20to40_fixed,poor,interpolated,16,0.04692307692307692,0.823748551131227,25,0.08420533626593552
ap_exp_20to40_fixed,poor,interpolated,17,0.04538461538461538,0.8294429316309466,25,0.0812134894833551
ap_exp_20to40_fixed,poor,interpolated,18,0.043076923076923075,0.8380001161641176,25,0.0767559211675376
ap_exp_20to40_fixed,poor,interpolated,19,0.05846153846153846,0.7813348550958149,25,0.10716280152155531
ap_exp_20to40_fixed,poor,interpolated,20,0.08153846153846152,0.6984110763822491,25,0.15588888159695274
ap_exp_20to40_fixed,poor,interpolated,21,0.11307692307692309,0.5904595228666748,25,0.22880986875016085
ap_exp_20to40_fixed,poor,interpolated,22,0.1376923076923077,0.5115973965854037,25,0.29107167422362235
ap_exp_20to40_fixed,poor,interpolated,23,0.15615384615384614,0.4560374306078927,25,0.3409995098809197
ap_exp_20to40_fixed,poor,interpolated,24,0.1276923076923077,0.5430063475050673,25,0.26519509367024646
ap_exp_20to40_fixed,poor,interpolated,25,0.13999999999999999,0.504477192636605,25,0.2971584633933153
ap_exp_20to40_fixed,poor,interpolated,26,0.14692307692307693,0.4834131669786844,25,0.31568152466004307
ap_exp_20to40_fixed,poor,interpolated,27,0.1376923076923077,0.5115973965854037,25,0.29107167422362235
ap_exp_20to40_fixed,poor,interpolated,28,0.07999999999999999,0.7038476432462639,25,0.15252133923619812
ap_exp_20to40_fixed,poor,interpolated,29,0.08230769230769232,0.6956981775319502,25,0.15757913432936213
ap_exp_20to40_fixed,poor,interpolated,30,0.07384615384615385,0.7257331056231732,25,0.13922306534131956
ap_exp_20to40_fixed,poor,interpolated,31,0.08615384615384615,0.6821887087728209,25,0.1660954730820069
ap_exp_20to40_fixed,poor,interpolated,32,0.13538461538461538,0.518766195016132,25,0.2850283321182052
ap_exp_20to40_fixed,poor,interpolated,33,0.16692307692307692,0.4251577275286923,25,0.371449922920324
ap_exp_20to40_fixed,poor,interpolated,34,0.21000000000000002,0.31367712745078047,25,0.5035171478118642
ap_exp_20to40_fixed,poor,interpolated,35,0.24384615384615385,0.24013623654456348,25,0.6195422999850125
ap_exp_20to40_fixed,poor,interpolated,36,0.22076923076923075,0.28892247278173616,25,0.539218676828265
ap_exp_20to40_fixed,poor,interpolated,37,0.16076923076923075,0.44266155514604155,25,0.35392819456270547
ap_exp_20to40_fixed,poor,interpolated,38,0.14846153846153848,0.4787936059036386,25,0.3198516580553278
ap_exp_20to40_fixed,poor,interpolated,39,0.10923076923076921,0.6032361286157772,25,0.21951265588397162
ap_exp_20to40_fixed,poor,interpolated,40,0.06846153846153846,0.7450565153020174,25,0.1278107831538572
ap_exp_20to40_fixed,poor,interpolated,41,0.08384615384615385,0.6902832969004511,25,0.16097263530607198
ap_exp_20to40_fixed,poor,interpolated,42,-0.005384615384615384,0.9796204078469652,25,-0.008942176055485059
ap_exp_20to40_fixed,poor,interpolated,43,-0.04230769230769231,0.8408565379913094,25,-0.0752780946580581
ap_exp_20to40_fixed,poor,interpolated,44,0.004615384615384616,0.9825313078759506,25,0.007653602152398421
ap_exp_20to40_fixed,poor,interpolated,45,0.06846153846153846,0.7450565153020174,25,0.1278107831538572
ap_exp_20to40_fixed,poor,interpolated,46,0.10999999999999999,0.6006715408190598,25,0.221362943977451
ap_exp_20to40_fixed,poor,interpolated,47,0.18461538461538463,0.37699450330835127,25,0.4236649818903732
ap_exp_20to40_fixed,poor,interpolated,48,0.2069230769230769,0.32098182056645524,25,0.4935195640164651
ap_exp_20to40_fixed,poor,interpolated,49,0.16384615384615386,0.4338620362289227,25,0.36264834981919164
ap_exp_20to40_fixed,poor,interpolated,50,0.11923076923076922,0.5702629145851892,25,0.24392487059392925
ap_exp_20to40_fixed,poor,interpolated,51,0.11846153846153845,0.5727706028933913,25,0.24201928003122006
ap_exp_20to40_fixed,poor,interpolated,52,0.0876923076923077,0.67681114475276,25,0.1695324985730877
ap_exp_20to40_fixed,poor,interpolated,53,0.0723076923076923,0.7312380568633035,25,0.13594121407998042
ap_exp_20to40_fixed,poor,interpolated,54,0.052307692307692305,0.8038880741031628,25,0.09480441416590192
ap_exp_20to40_fixed,poor,interpolated,55,0.09538461538461537,0.6501578339912331,25,0.1869812001101879
ap_exp_20to40_fixed,poor,interpolated,56,0.09153846153846153,0.6634348089960707,25,0.1782017457222953
ap_exp_20to40_fixed,poor,interpolated,57,0.08076923076923077,0.7011275748533198,25,0.15420295205636497
ap_exp_20to40_fixed,poor,interpolated,58,0.03538461538461538,0.8666482296036683,25,0.062157145825644924
ap_exp_20to40_fixed,poor,interpolated,59,0.03769230769230769,0.858034946173457,25,0.06649502378156533
ap_exp_20to40_fixed,poor,interpolated,60,0.022307692307692306,0.915708552227811,25,0.03824272971624026
ap_exp_20to40_fixed,poor,interpolated,61,0.012307692307692308,0.9534380364247024,25,0.02070752633403368
ap_exp_20to40_fixed,poor,interpolated,62,-0.018461538461538463,0.9302033007015402,25,-0.03142212378609975
ap_exp_20to40_fixed,poor,interpolated,63,-0.004615384615384616,0.9825313078759506,25,-0.007653602152398421
ap_exp_20to40_fixed,poor,interpolated,64,-0.015384615384615384,0.941814892951957,25,-0.026034446325112932
ap_exp_20to40_fixed,poor,interpolated,65,0.05538461538461539,0.7925912249870333,25,0.10095074017847062
ap_exp_20to40_fixed,poor,interpolated,66,0.06,0.7757225089906123,25,0.11029360653365736
ap_exp_20to40_fixed,poor,interpolated,67,0.06,0.7757225089906123,25,0.11029360653365736
ap_exp_20to40_fixed,poor,interpolated,68,0.03923076923076923,0.8523014444616794,25,0.06940677552407411
ap_exp_20to40_fixed,poor,interpolated,69,0.030769230769230767,0.8839182553315145,25,0.053587896638481236
ap_exp_20to40_fixed,poor,interpolated,70,-0.022307692307692306,0.915708552227811,25,-0.03824272971624026
ap_exp_20to40_fixed,poor,interpolated,71,-0.04692307692307692,0.823748551131227,25,-0.08420533626593552
ap_exp_20to40_fixed,poor,interpolated,72,-0.04692307692307692,0.823748551131227,25,-0.08420533626593552
Amp_Mean,all,observed,12,-0.04615384615384615,0.8755025376321142,14,-0.0577425907821032
Amp_Mean,all,observed,13,0.04901960784313726,0.8517943990009383,17,0.06966521996898871
Amp_Mean,all,observed,14,0.410989010989011,0.14433266812460507,14,0.8406353599631496
Amp_Mean,all,observed,15,0.35000000000000003,0.18386882202619317,16,0.7354919062698977
Amp_Mean,all,observed,16,-0.06140350877192983,0.8028068323384662,19,-0.09538894007808987
Amp_Mean,all,observed,17,0.01948051948051948,0.9332057914291583,21,0.030022574659766772
Amp_Mean,all,observed,18,-0.14624505928853757,0.5160696210616291,22,-0.28729170534317394
Amp_Mean,all,observed,19,-0.15304347826086956,0.4752549676743846,24,-0.32307333491007817
Amp_Mean,all,observed,20,-0.16483516483516483,0.4112919013545322,27,-0.38584984199013306
Amp_Mean,all,observed,21,-0.05652173913043478,0.7930697839291405,24,-0.1006885964882818
Amp_Mean,all,observed,22,-0.18309232480533927,0.3328219813746036,30,-0.4777879982634041
Amp_Mean,all,observed,23,-0.039956212370005476,0.8400189580766885,28,-0.07571091239623208
Amp_Mean,all,observed,24,0.04382647385984427,0.818124587425803,30,0.08718055511661874
Amp_Mean,all,observed,25,0.14883203559510566,0.43249188239021186,30,0.3640220395661546
Amp_Mean,all,observed,26,0.12807881773399013,0.5078931884210848,29,0.2942276116466394
Amp_Mean,all,observed,27,0.03189149560117301,0.8624378009547491,32,0.06427221645896332
Amp_Mean,all,observed,28,0.00219941348973607,0.9904681035020086,32,0.004159505684359981
Amp_Mean,all,observed,29,0.1000733137829912,0.5857889606625799,32,0.23225881696391185
Amp_Mean,all,observed,30,0.30392156862745096,0.07590119618365374,35,1.1197513796794
Amp_Mean,all,observed,31,0.13246753246753246,0.4551717087918191,34,0.34182473935778307
Amp_Mean,all,observed,32,0.2686274509803922,0.1186792112513099,35,0.9256253486910739
Amp_Mean,all,observed,33,0.24621848739495797,0.15392465328804483,35,0.8126918159743142
Amp_Mean,all,observed,34,0.2585434173669468,0.13370652416858178,35,0.8738474009557774
Amp_Mean,all,observed,35,0.40161213845424365,0.01374786964746365,37,1.8617645943450845
Amp_Mean,all,observed,36,0.4128700128700129,0.012329711994398659,36,1.9090470678247267
Amp_Mean,all,observed,37,0.2239851187219608,0.176419363349744,38,0.7534537495078786
Amp_Mean,all,observed,38,0.25637378268957217,0.12025662734433264,38,0.9198909803199308
Amp_Mean,all,observed,39,0.31611773717036873,0.05317578231807775,38,1.2742861120707434
Amp_Mean,all,observed,40,0.28141299193930774,0.09154411853242675,37,1.038369552738188
Amp_Mean,all,observed,41,0.15955429113323846,0.34553686158474783,37,0.4615056156445787
Amp_Mean,all,observed,42,0.28235294117647064,0.10030220390138495,35,0.9986895242907025
Amp_Mean,all,observed,43,0.30131964809384165,0.09375544069542191,32,1.0280035204488966
Amp_Mean,all,observed,44,0.1400560224089636,0.42228838051663053,35,0.3743908682481559
Amp_Mean,all,observed,45,0.13980137509549273,0.43036446615053303,34,0.3661635941999831
Amp_Mean,all,observed,46,0.21390374331550804,0.23197028416660867,33,0.6345676454928774
Amp_Mean,all,observed,47,0.19635854341736697,0.25825175537461703,35,0.5879567178357612
Amp_Mean,all,observed,48,0.22549019607843138,0.19277319738543297,35,0.7149533492546659
Amp_Mean,all,observed,49,0.04646752015173067,0.7847785946607049,37,0.10525285112698428
Amp_Mean,all,observed,50,-0.02773826458036984,0.87054568134489,37,-0.06020843461502585
Amp_Mean,all,observed,51,0.05630252100840336,0.7480222989611812,35,0.12608545538227084
Amp_Mean,all,observed,52,-0.0918918918918919,0.5940175229515066,36,-0.22620074355601322
Amp_Mean,all,observed,53,-0.028449502133712654,0.8672554322200352,37,-0.06185297119095052
Amp_Mean,all,observed,54,0.021100047415836886,0.9013508629779627,37,0.045106121125468725
Amp_Mean,all,observed,55,0.17970602181128495,0.2871995514659234,37,0.5418162426888825
Amp_Mean,all,observed,56,0.0239877769289534,0.8928815189225732,34,0.049206166074438756
Amp_Mean,all,observed,57,0.09725935828877007,0.5902672492299021,33,0.22895131278645667
Amp_Mean,all,observed,58,0.04872080088987764,0.7982076547859289,30,0.09788411166180708
Amp_Mean,all,observed,59,0.08923796791443851,0.6214092571939174,33,0.20662228130587487
Amp_Mean,all,observed,60,0.03005865102639296,0.8702751611910936,32,0.06034341164208387
Amp_Mean,all,observed,61,0.12500000000000003,0.5028542101272221,31,0.29855790940685006
Amp_Mean,all,observed,62,0.14798387096774193,0.42692251600323894,31,0.3696509397894139
Amp_Mean,all,observed,63,0.09157509157509157,0.6496282407086063,27,0.18733510366016795
Amp_Mean,all,observed,64,-0.0147008547008547,0.9431773328098857,26,-0.02540664509901288
Amp_Mean,all,observed,65,-0.10989010989010989,0.585310945833047,27,-0.23261335411844802
Amp_Mean,all,observed,66,-0.15076923076923077,0.4719066833093053,25,-0.3261438719814865
Amp_Mean,all,observed,67,0.10085470085470086,0.6239773010938097,26,0.20483120869739613
Amp_Mean,all,observed,68,0.22035573122529645,0.3123301820262032,23,0.5053860456959238
Amp_Mean,all,observed,69,0.06719367588932806,0.766386220986654,22,0.11555231212791628
Amp_Mean,all,observed,70,0.23157894736842105,0.325898627038793,20,0.48691746914741196
Amp_Mean,all,observed,71,0.19478260869565217,0.3617295619849086,24,0.44161599750795594
Amp_Mean,all,observed,72,-0.027692307692307693,0.8931776409313733,26,-0.04906215723255818
BCI,all,observed,12,-0.05054945054945055,0.8637420361792153,14,-0.06361594385434859
BCI,all,observed,13,0.007352941176470588,0.9776558930236225,17,0.00981397758244946
BCI,all,observed,14,0.4021978021978022,0.15397442954140356,14,0.8125513962487783
BCI,all,observed,15,0.4294117647058823,0.09693648522272379,16,1.0135127312199157
BCI,all,observed,16,0.0543859649122807,0.8249897141619513,19,0.08355146612953383
BCI,all,observed,17,0.087012987012987,0.7076308010268806,21,0.15019327182664038
BCI,all,observed,18,-0.13156408808582723,0.5594788375488211,22,-0.252216336141153
BCI,all,observed,19,-0.1695652173913043,0.42829525040358907,24,-0.3682567417018426
BCI,all,observed,20,-0.21978021978021978,0.27067494762899125,27,-0.5675519385773965
BCI,all,observed,21,-0.09304347826086956,0.6654325452454303,24,-0.1768959622966886
BCI,all,observed,22,-0.185761957730812,0.3256980819106049,30,-0.4871847990589923
BCI,all,observed,23,-0.054187192118226604,0.7841921785462467,28,-0.10557749362360244
BCI,all,observed,24,-0.011790878754171301,0.9506909245170636,30,-0.021960651930967596
BCI,all,observed,25,0.0825361512791991,0.6645781141511629,30,0.177453964983109
BCI,all,observed,26,0.09556650246305416,0.6219172487523053,29,0.20626739794758991
BCI,all,observed,27,0.09934017595307917,0.5885515736997657,32,0.2302154747205713
BCI,all,observed,28,0.06598240469208211,0.7197491799818798,32,0.1428188212460562
BCI,all,observed,29,0.08321114369501466,0.6507127872900169,32,0.186610658772635
BCI,all,observed,30,0.21204481792717086,0.22137525170519337,35,0.6548709320057563
BCI,all,observed,31,0.17616501145912908,0.31895388825885845,34,0.49627209914426684
BCI,all,observed,32,0.32605042016806723,0.05594152091551535,35,1.2522657303807119
BCI,all,observed,33,0.3369747899159664,0.04776074180862505,35,1.3209289364664052
BCI,all,observed,34,0.40364145658263306,0.01619195759692133,35,1.7907006421579328
BCI,all,observed,35,0.520388809862494,0.0009611985826616063,37,3.01718687825796
BCI,all,observed,36,0.4311454311454312,0.008658324744962672,36,2.062566129275876
BCI,all,observed,37,0.24937082831819674,0.13108400393138978,38,0.8824503016598838
BCI,all,observed,38,0.22179669548090603,0.18079452576121705,38,0.7428147235713224
BCI,all,observed,39,0.336688915636284,0.03874006237716426,38,1.4118396843387349
BCI,all,observed,40,0.20697012802275958,0.21903388492013304,37,0.6594886938563342
BCI,all,observed,41,0.12731152204836413,0.45271906680314367,37,0.34417121428977854
BCI,all,observed,42,0.2677871148459384,0.11988099145844351,35,0.9212496739416873
BCI,all,observed,43,0.2598973607038123,0.1508518260983656,32,0.8214494282159172
BCI,all,observed,44,0.14229691876750702,0.41482720026151043,35,0.38213277461620654
BCI,all,observed,45,0.15019098548510312,0.39653622132771627,34,0.4017171362044442
BCI,all,observed,46,0.061831550802139035,0.7324812401851004,33,0.13520349368842344
BCI,all,observed,47,0.09411764705882354,0.5907275889916656,35,0.22861274563613662
BCI,all,observed,48,0.08403361344537816,0.6312665993666893,35,0.19978718880425456
BCI,all,observed,49,-0.06401137980085347,0.7066281606783638,37,-0.15080905897091557
BCI,all,observed,50,-0.11640587956377428,0.4926470657320494,37,-0.30746409957916476
BCI,all,observed,51,-0.032492997198879554,0.8529948447188369,35,-0.0690535935885467
BCI,all,observed,52,-0.1747747747747748,0.3079589841280904,36,-0.5115071216586738
BCI,all,observed,53,-0.08843053579895685,0.6027420666455452,37,-0.21986849714252374
BCI,all,observed,54,-0.07491702228544332,0.6594433639085797,37,-0.18082249776460907
BCI,all,observed,55,0.09388335704125178,0.5804738063314163,37,0.23621737286319627
BCI,all,observed,56,-0.08938120702826584,0.6151812787128224,34,-0.21099688951909157
BCI,all,observed,57,-0.030080213903743314,0.8680213839757225,33,-0.061469575712605876
BCI,all,observed,58,0.020689655172413793,0.9135847422192582,30,0.039251162190735316
BCI,all,observed,59,0.014037433155080216,0.9381993063202716,33,0.027704892494583768
BCI,all,observed,60,0.00219941348973607,0.9904681035020086,32,0.004159505684359981
BCI,all,observed,61,0.13548387096774192,0.4674071774476669,31,0.33030462291943874
BCI,all,observed,62,0.13709677419354843,0.4620729162761894,31,0.33528948626707494
BCI,all,observed,63,0.11416361416361415,0.5707137142191469,27,0.2435816912531494
BCI,all,observed,64,0.06393162393162392,0.7563528844737005,26,0.12127553251128025
BCI,all,observed,65,-0.07081807081807082,0.7255806446249797,27,-0.1393143109048004
BCI,all,observed,66,-0.19769230769230767,0.343511353605786,25,-0.46405890423221513
BCI,all,observed,67,0.15555555555555553,0.4479672466656881,26,0.3487537384848064
BCI,all,observed,68,0.1442687747035573,0.5113391540131089,23,0.29129095141428896
BCI,all,observed,69,0.015245623941276118,0.946312760752094,22,0.02396530353472893
BCI,all,observed,70,0.13533834586466165,0.5694186911507699,20,0.24456828125226954
BCI,all,observed,71,0.13304347826086957,0.5354237325436195,24,0.27130238271145773
BCI,all,observed,72,-0.007863247863247862,0.9695892871458933,26,-0.01341219160923132
PowerAbs_Alpha,all,observed,12,-0.178021978021978,0.5425969526062153,14,-0.2655226497008904
PowerAbs_Alpha,all,observed,13,-0.09558823529411767,0.7151579154299805,17,-0.1455980501885008
PowerAbs_Alpha,all,observed,14,0.27472527472527475,0.34182974371948127,14,0.4661901505935518
PowerAbs_Alpha,all,observed,15,0.3029411764705882,0.25406688060961147,16,0.5950519445755584
PowerAbs_Alpha,all,observed,16,-0.21228070175438596,0.3829369333210927,19,-0.4168727450024877
PowerAbs_Alpha,all,observed,17,-0.1077922077922078,0.6418756070398506,21,-0.19254912833392177
PowerAbs_Alpha,all,observed,18,-0.2840203274985884,0.20019815279526967,22,-0.6985399340221465
PowerAbs_Alpha,all,observed,19,-0.23826086956521736,0.26221750952163636,24,-0.5813383117506853
PowerAbs_Alpha,all,observed,20,-0.30586080586080583,0.12077049105679766,27,-0.9180391678402522
PowerAbs_Alpha,all,observed,21,-0.19304347826086957,0.36611583497113953,24,-0.436381486928727
PowerAbs_Alpha,all,observed,22,-0.3210233592880979,0.0836800072526214,30,-1.0773782908361065
PowerAbs_Alpha,all,observed,23,-0.12698412698412698,0.5196295202184369,28,-0.28430618457399315
PowerAbs_Alpha,all,observed,24,-0.014905450500556172,0.937688329422283,30,-0.02794148923783929
PowerAbs_Alpha,all,observed,25,0.0424916573971079,0.8235763471138855,30,0.08429613469294295
PowerAbs_Alpha,all,observed,26,-0.045320197044334966,0.8154189359769,29,-0.08861920741073435
PowerAbs_Alpha,all,observed,27,-0.08651026392961875,0.637790707094201,32,-0.19532181291857129
PowerAbs_Alpha,all,observed,28,-0.1033724340175953,0.5734285123190146,32,-0.24152071663027633
PowerAbs_Alpha,all,observed,29,-0.1063049853372434,0.5625410369773747,32,-0.2498457905805894
PowerAbs_Alpha,all,observed,30,0.10588235294117648,0.5449367538377239,35,0.2636538996557856
PowerAbs_Alpha,all,observed,31,0.01665393430099312,0.9255203645845361,34,0.03361402085555239
PowerAbs_Alpha,all,observed,32,0.15406162464985995,0.3768949731452397,35,0.42377965493522524
PowerAbs_Alpha,all,observed,33,0.11204481792717086,0.5216426883731395,35,0.2826268755462724
PowerAbs_Alpha,all,observed,34,0.103921568627451,0.5524503560268361,35,0.25770674220807627
PowerAbs_Alpha,all,observed,35,0.19535324798482692,0.2465751315249111,37,0.6080507265485532
PowerAbs_Alpha,all,observed,36,0.2254826254826255,0.18608395106214293,36,0.7302910812792696
PowerAbs_Alpha,all,observed,37,0.024619761461866726,0.8833540430509619,38,0.05386519888399858
PowerAbs_Alpha,all,observed,38,0.08567676988729621,0.6090385332093198,38,0.21535522915567745
PowerAbs_Alpha,all,observed,39,0.13951198161724476,0.4035051743199076,38,0.39415089176179885
PowerAbs_Alpha,all,observed,40,0.10834518729255568,0.5232774508601298,37,0.28126797953133453
PowerAbs_Alpha,all,observed,41,0.014935988620199146,0.9300844562666473,37,0.031477613569501066
PowerAbs_Alpha,all,observed,42,0.14985994397759103,0.39020131120452484,35,0.40871127556699277
PowerAbs_Alpha,all,observed,43,0.157258064516129,0.3900319588134783,32,0.40889980587686264
PowerAbs_Alpha,all,observed,44,0.04565826330532213,0.7945215317270947,35,0.0998943288108455
PowerAbs_Alpha,all,observed,45,0.02032085561497326,0.9091826940955636,34,0.041348839478447336
PowerAbs_Alpha,all,observed,46,0.03342245989304813,0.8535069513307668,33,0.0687929374522351
PowerAbs_Alpha,all,observed,47,0.12128851540616246,0.4876433348131164,35,0.31189770741387773
PowerAbs_Alpha,all,observed,48,0.15742296918767507,0.36644470937926144,35,0.4359915441413806
PowerAbs_Alpha,all,observed,49,-0.03105737316263632,0.8552103976714819,37,-0.06792702760295191
PowerAbs_Alpha,all,observed,50,-0.08605974395448078,0.6125371949380325,37,-0.2128675346109594
PowerAbs_Alpha,all,observed,51,-0.04341736694677871,0.804406161992402,35,-0.0945246112365988
PowerAbs_Alpha,all,observed,52,-0.1552123552123552,0.3660469538335063,36,-0.4364632029037179
PowerAbs_Alpha,all,observed,53,-0.10573731626363203,0.5333833902911396,37,-0.2729605124879466
PowerAbs_Alpha,all,observed,54,-0.07183499288762446,0.6726568963883304,37,-0.17220640085957922
PowerAbs_Alpha,all,observed,55,0.05429113323850165,0.7496196852594519,37,0.1251590172546146
PowerAbs_Alpha,all,observed,56,-0.07318563789152024,0.6808288586920515,34,-0.16696204383844546
PowerAbs_Alpha,all,observed,57,-0.0645053475935829,0.7213622278574703,33,-0.14184660205445085
PowerAbs_Alpha,all,observed,58,-0.053170189098998885,0.7802081176079785,30,-0.10778953542129073
PowerAbs_Alpha,all,observed,59,-0.04846256684491979,0.7888386198299027,33,-0.10301183542936752
PowerAbs_Alpha,all,observed,60,-0.056818181818181816,0.7574173060509463,32,-0.12066477600874408
PowerAbs_Alpha,all,observed,61,0.023387096774193553,0.9006188214672899,31,0.04545898123054494
PowerAbs_Alpha,all,observed,62,0.05887096774193549,0.7530784607607368,31,0.12315977373251666
PowerAbs_Alpha,all,observed,63,0.006105006105006104,0.975890270735696,27,0.010599011731922655
PowerAbs_Alpha,all,observed,64,-0.1398290598290598,0.49569158917301404,26,-0.30478845008161115
PowerAbs_Alpha,all,observed,65,-0.19963369963369965,0.31811532679715365,27,-0.4974154060794484
PowerAbs_Alpha,all,observed,66,-0.2646153846153846,0.20115369650871265,25,-0.696471982189983
PowerAbs_Alpha,all,observed,67,-0.0858119658119658,0.6768191025896042,26,-0.16952739223827265
PowerAbs_Alpha,all,observed,68,0.02865612648221344,0.8967308659954056,23,0.04733788131635772
